idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.100000,0.726035,1.041502,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
1,C3,4.022683,1.504026,0.961241,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
2,L1,2.465855,8.960535,9.833097,37.487394,43.020707,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
3,L2,1.723200,6.656537,8.195374,53.472725,43.738571,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
4,L3,0.127830,1.937857,2.413730,0.000000,0.023185,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
5,L4,6.648184,11.864693,32.293504,52.941380,44.377623,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
6,L5,0.100000,8.864071,7.132081,41.778016,33.655537,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
7,Mi1,0.875833,2.994761,4.660614,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
8,Mi4,2.743521,0.100000,8.657570,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
9,Mi9,0.290825,8.896306,4.750841,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
10,R1-6,1.158220,1.044676,0.942867,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
11,R7,9.940345,2.997108,0.916489,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
12,R8,1.583821,0.100000,1.045291,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
13,T1,7.351472,0.675932,1.055877,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
14,T2,8.339500,5.824515,0.981947,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
15,T2a,0.100000,0.100000,1.060857,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
16,T3,6.618234,9.982102,1.074508,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
17,T4a,0.431498,10.259323,1.083678,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
18,T4b,0.100000,0.100000,0.973613,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
19,T4c,0.100000,1.388073,0.995289,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
20,T4d,0.586314,0.519857,0.996642,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
21,T5a,0.508865,0.549972,0.982552,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
22,T5b,9.394324,16.268386,1.052852,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
23,T5c,16.319899,45.768999,1.020872,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
24,T5d,0.597311,0.552273,1.078351,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
25,Tm1,0.166668,5.398168,5.438246,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
26,Tm2,0.283533,0.100000,6.853478,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
27,Tm20,0.100000,0.100000,1.045489,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
28,Tm21,0.100000,0.100000,1.067839,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
29,Tm3,0.768635,0.100000,4.855943,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
30,Tm4,0.100000,0.100000,9.577150,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
31,Tm9,0.142701,0.100000,6.280966,0.000000,0.000000,-30.000000,-0.400000,-44.733070,-45.565662,-0.373332,-44.718791
