idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,R1,0.652402,0.439012,1.052185,0.000000,0.000000,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
1,R2,0.704837,0.582085,1.093001,0.000000,0.000000,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
2,R3,0.746139,0.437765,1.006505,0.000000,0.000000,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
3,R4,0.765568,0.565792,1.090328,0.000000,0.000000,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
4,R5,0.774437,0.524234,0.947686,0.000000,0.000000,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
5,R6,0.634097,0.585399,0.901507,0.000000,0.000000,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
6,R7,0.210559,0.857252,0.951949,0.000000,0.000000,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
7,R8,0.880878,0.172386,1.006281,0.000000,0.000000,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
8,L1,0.791609,0.206243,1.036787,48.726424,52.227074,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
9,L2,0.803952,0.237178,1.082743,48.629016,49.803800,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
10,L3,0.518760,0.831940,1.057792,0.230553,0.000000,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
11,L4,0.347599,0.253238,1.001927,0.000000,0.220437,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
12,L5,0.697952,0.688810,0.933847,48.270142,49.816782,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
13,Lawf1,0.706453,0.683840,0.975580,0.000000,0.000000,-48.506614,-0.214235,-50.536504,-52.350189,-0.400000,-51.491489
