idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,2.969948,-0.445176,1.006633,0.102875,14.503359,991.060318,0.000000,1.000000
1,R7,1.000000,10.000000,0.002131,0.955442,0.239749,66.395082,1055.545500,0.000000,1.000000
2,R8,1.000000,8.196849,0.002380,1.044982,-0.471375,10.000000,967.190153,0.000000,1.000000
3,L1,1.000000,6.490919,6.773280,0.360570,0.088029,37.683262,244.497510,0.000000,0.430313
4,L2,1.000000,10.000000,12.225871,0.946220,0.367701,10.000000,224.518333,0.000000,1.000000
5,L3,1.000000,7.976645,7.303059,0.330215,-0.294200,30.826412,1056.900541,0.000000,0.594486
6,L4,1.000000,9.977106,-5.546037,0.485268,0.280007,10.000000,239.986924,0.000000,0.661164
7,L5,1.000000,10.000000,-8.428174,0.790883,-0.074184,10.366391,198.153092,0.000000,0.841938
8,Mi1,1.000000,4.372828,-1.595510,1.398298,-0.217842,10.000000,1041.613485,0.000000,0.602074
9,Mi4,1.000000,7.289129,-1.163983,1.069558,1.151014,17.584928,1066.919455,0.000000,1.000000
10,Mi9,1.000000,8.340894,3.334152,1.103176,-0.345597,23.606166,1066.119933,0.000000,0.695169
11,T1,1.000000,0.390948,-0.655213,1.040226,0.139866,48.517574,1004.032191,0.000000,0.010000
12,T2,1.000000,0.810682,-0.647058,1.034318,-0.134262,52.488372,1005.821284,0.000000,0.010000
13,T2a,1.000000,10.000000,1.132457,0.965164,0.299043,10.996037,960.330168,0.000000,1.000000
14,T3,1.000000,10.000000,10.193686,0.951676,-0.201183,45.372747,1019.997928,0.000000,1.000000
15,T4a,1.000000,8.687967,0.759640,0.964460,0.286825,10.000000,923.869560,0.000000,0.674114
16,T4b,1.000000,5.221846,6.149164,0.986042,0.452491,16.352845,984.192273,0.000000,0.766970
17,T4c,1.000000,0.547505,-0.770168,1.012433,-0.233070,50.325022,992.510469,0.000000,0.010000
18,T4d,1.000000,9.653117,4.554819,0.968083,0.464328,10.000000,964.891612,0.000000,0.873863
19,T5a,1.000000,8.749269,2.788656,0.961295,-0.040582,10.000000,983.764522,0.000000,0.224191
20,T5b,1.000000,0.100000,0.322022,1.001354,0.457122,52.233475,1001.025659,0.000000,0.010000
21,T5c,1.000000,1.014745,-0.366049,1.004442,-0.055449,48.526965,990.984826,0.000000,0.511314
22,T5d,1.000000,1.003489,-0.204871,1.030110,-0.210871,47.697079,1005.873934,0.000000,0.513684
23,Tm1,1.000000,3.587566,-2.774613,1.551943,0.586840,15.232643,1016.192850,0.000000,0.832650
24,Tm2,1.000000,2.882665,0.867787,1.138803,0.200294,10.000000,937.846310,0.000000,0.499877
25,Tm20,1.000000,9.350376,5.229827,0.951457,-0.233348,100.000000,1061.035946,0.000000,0.893013
26,Tm21,1.000000,0.918854,-0.836929,1.012759,0.283304,51.317376,996.551625,0.000000,0.010000
27,Tm3,1.000000,3.815525,2.458356,0.569647,-0.616403,10.000000,936.952302,0.000000,0.931800
28,Tm4,1.000000,2.572660,20.000000,0.763624,0.714422,10.000000,966.589754,0.000000,0.521718
29,Tm9,1.000000,0.100000,-4.055976,0.920705,0.513194,48.375635,1067.121726,0.000000,1.000000
30,C2,1.000000,0.456041,-1.025432,1.035327,0.171357,48.595687,993.954578,0.000000,0.010000
31,C3,1.000000,5.874614,0.386337,1.017096,0.417457,10.000000,942.973122,0.000000,1.000000
32,Lawf1,1.000000,9.570668,0.568186,0.989101,0.301019,10.000000,936.406263,0.000000,0.786952
33,Lawf2,1.000000,10.000000,2.865487,1.008088,-0.176868,10.000000,934.443764,0.000000,1.000000
