idx,ctype,in_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
12,R8,1.435762,0.100000,1.025901,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
13,T1,0.966752,3.795885,1.025805,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
14,T2,1.980439,2.163474,1.044642,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
15,T2a,1.793788,1.945904,0.971617,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
16,T3,0.716067,0.790141,1.003715,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
17,T4a,0.816106,9.614464,1.033054,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
18,T4b,1.846182,0.832594,1.001794,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
19,T4c,2.760515,4.958412,1.028752,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
20,T4d,0.416640,0.468743,1.031329,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
21,T5a,0.540046,0.474356,1.035074,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
22,T5b,2.331973,1.919088,0.978500,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
23,T5c,0.459369,1.408190,1.029831,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
24,T5d,0.545243,0.465581,0.991061,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
25,Tm1,3.668787,2.980584,0.953560,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
26,Tm2,5.416192,6.302264,2.982837,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
27,Tm20,3.642441,6.969857,0.983386,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
28,Tm21,2.559959,2.038811,1.034879,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
29,Tm3,6.998313,0.100000,0.616288,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
30,Tm4,3.794808,0.100000,1.226438,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
31,Tm9,7.389367,12.013461,4.029427,0.000000,0.000000,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681,-35.584739,-0.200000,-63.120916,-37.211386,-0.200000,-40.988681
