,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,3.113568,,,1.231432,0.415599,0.380312,0.184598,,,,,,,,,,,,,,,,,,0.162827,,,,4.726502,4.625440,,,,2.827609,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.819097,0.294062,,0.939553,,,5.209692,,10.000000,5.276456,,,,,,,,,,,,,,,,,,5.399672,0.974567,,,1.343517,4.629463,,,0.975698,0.853112,,9.183693,,9.412328,5.223371,1.107526,8.081368,0.100000,,,,,,,,,
R8,,3.140188,0.637918,2.581949,0.100000,1.092457,,0.100000,0.100000,,7.272455,5.495004,,,,,,,,,,,,,2.422872,,,,10.000000,0.811462,2.614076,10.000000,,,0.116906,,0.801760,0.100000,0.100000,,6.805200,0.445659,,,5.223454,0.938121,,0.434790,,4.898393,,,,,0.953258,
L1,4.687286,0.100000,10.000000,0.100000,1.186027,1.676362,5.877193,3.647815,2.621313,2.103617,0.100000,,,,,,1.763332,5.308844,,,,,,,5.988806,0.148737,0.100000,,0.100000,1.106521,,3.324116,,0.100000,,,,0.355023,0.100000,,,,2.667794,,,,,,,,,0.100000,,,,
L2,0.100000,,7.699009,6.348933,2.506187,0.542521,5.800156,0.915974,0.100000,0.106240,0.100000,10.000000,,,,,0.808902,0.655645,3.242036,,,,,,1.191533,9.420661,10.000000,,0.100000,0.236396,,,,0.946056,,0.966849,6.712226,,10.000000,,4.589298,,,,0.541266,,,,,,,0.100000,,,,
L3,,9.994876,0.156077,1.990907,0.100000,,,,0.100000,,0.100000,0.111063,,,,,0.100000,0.100000,3.946257,3.295049,,,,,5.053840,,,,10.000000,1.163479,0.100000,,0.100000,,0.323659,1.002041,,1.001093,2.698945,3.460332,0.112165,1.005123,0.100000,3.213704,1.149227,3.667999,0.332039,0.380196,,,,,0.965841,,2.419022,0.234478
L4,0.100000,,,3.950545,1.379021,2.315598,1.586068,9.703235,0.100000,,,0.100000,,,,,8.664571,3.055693,0.100000,7.072011,,,,,,0.338728,,,,0.100000,0.100000,1.038912,,,,5.582494,8.389667,,,,,,7.415890,,,,,,,,,1.746643,,,,
L5,,,,0.636255,0.100000,,,0.464752,2.627542,0.979402,0.100000,3.672717,,,,,0.100000,0.138878,5.258070,,,,,,10.000000,5.373633,0.100000,,0.367774,7.383934,4.432156,0.664343,,0.100000,1.877833,0.100000,0.100000,0.227125,0.156756,,2.999080,0.394422,5.492202,,2.569885,,,,2.229164,2.442279,3.470898,8.422184,,0.100000,,
Mi1,,0.100000,0.100000,0.203764,10.000000,,,1.429036,1.145501,4.573506,0.100000,0.100000,1.067776,1.114797,3.523417,0.100000,10.000000,0.100375,0.113283,,,,,,3.139582,2.444300,7.809505,9.272494,9.644525,8.718831,0.447313,0.100000,6.772223,,0.100000,3.737321,1.946352,2.265936,0.156100,,1.905597,0.100000,0.100000,,,10.000000,,3.062622,0.969485,0.323202,0.279047,8.379063,0.351034,3.582642,0.167731,0.281473
Tm3,,,,0.100000,10.000000,,,,1.602413,2.239785,7.940623,0.100000,1.110759,1.415505,9.613873,0.100000,,,0.250881,,,1.025014,,0.972670,,1.721982,6.665896,8.669726,0.100000,0.100000,2.072119,7.992416,,,0.661781,0.100000,5.579002,,,1.335019,,,0.980553,,,,4.440152,,7.727312,2.917740,0.342782,3.582800,,0.439479,,
