idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,1.123410,0.100000,1.054459,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
1,C3,0.912036,1.170762,0.931540,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
2,L1,0.589531,0.100000,1.081693,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
3,L2,0.100000,0.100000,0.997383,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
4,L3,0.121079,0.100000,0.903339,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
5,L4,0.100000,0.297444,1.090694,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
6,L5,0.912036,1.170762,1.060139,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
7,Mi1,1.279441,0.100000,0.962561,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
8,Mi4,1.279441,0.100000,1.028345,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
9,Mi9,1.278970,1.372580,0.997436,51.677708,45.725189,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
10,R1-6,1.163766,0.100000,1.068902,49.008202,50.387196,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
11,R7,0.973837,0.100000,1.055604,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
12,R8,1.093703,0.100000,0.968933,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
13,T1,0.100000,1.143297,0.936371,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
14,T2,1.148625,0.100000,1.070340,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
15,T2a,1.220221,0.100000,0.925274,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
16,T3,1.220221,0.100000,0.996037,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
17,T4a,1.062552,1.251268,0.110401,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
18,T4b,0.100000,0.100000,0.112081,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
19,T4c,1.009144,0.100000,0.100000,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
20,T4d,0.100000,1.109905,0.100000,0.466951,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
21,T5a,0.973837,0.100000,0.217252,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
22,T5b,1.204733,0.100000,0.152157,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
23,T5c,1.163766,0.100000,0.100000,49.008202,50.387196,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
24,T5d,0.973837,0.100000,0.115088,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
25,Tm1,0.100000,0.100000,1.020796,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
26,Tm2,0.589531,0.100000,1.012408,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
27,Tm20,1.148625,0.100000,1.071600,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
28,Tm21,1.146491,0.100000,1.000042,0.605000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
29,Tm3,0.230431,0.100000,1.089892,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
30,Tm4,1.148625,0.100000,0.954421,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
31,Tm9,0.121079,0.100000,0.929290,0.000000,0.000000,-49.676819,-0.200000,-50.391975,-50.903973,-0.200000,-49.950314
