,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.569119,0.890978,1.840134,1.890960,,,,,,,,,,,,,,,,,,1.533654,,,,1.017127,0.100000,,,,1.193780,,,,,,,,,,,,,,,,,,,,,,
R7,,,9.310909,2.246724,,0.100000,,,3.477134,,0.103982,0.967457,,,,,,,,,,,,,,,,,,0.100000,6.456296,,,0.100000,1.045132,,,1.785883,2.632624,,0.998169,,0.221367,3.398499,0.999177,2.587689,0.100000,,,,,,,,,
R8,,0.100000,10.000000,8.181102,0.100000,5.908920,,0.100000,0.100000,,0.100000,7.009694,,,,,,,,,,,,,4.486430,,,,1.041307,0.100000,0.100000,0.985947,,,0.953348,,1.006950,1.984570,5.922563,,2.344304,10.000000,,,1.026928,3.024505,,10.000000,,2.442168,,,,,0.988652,
L1,0.100000,10.000000,0.100000,0.100000,0.100000,0.640085,0.100000,6.852140,1.955139,2.023870,0.567371,,,,,,0.852271,0.100000,,,,,,,10.000000,10.000000,0.100000,,3.520111,4.831565,,1.014058,,6.931963,,,,0.976758,4.848910,,,,0.936143,,,,,,,,,0.100000,,,,
L2,7.841615,,10.000000,3.977193,10.000000,1.320327,8.280882,0.100000,0.100000,4.898578,0.100000,0.100000,,,,,1.003041,2.019417,1.332713,,,,,,0.100000,0.100000,0.100000,,0.983516,0.100000,,,,7.784013,,5.034638,0.100000,,1.007474,,0.100000,,,,1.011100,,,,,,,0.100000,,,,
L3,,10.000000,7.782116,2.657316,0.100000,,,,3.350193,,0.100000,0.465388,,,,,1.827106,10.000000,10.000000,0.367212,,,,,0.100000,,,,0.100000,9.075289,0.100000,,8.945365,,0.100000,0.643662,,0.973722,3.678358,10.000000,0.100000,0.958815,0.100000,0.684229,1.009958,0.100000,0.100000,1.639584,,,,,0.969160,,0.254249,4.995071
L4,0.100000,,,10.000000,4.494506,0.100000,0.325324,0.100000,0.100000,,,0.100000,,,,,2.940084,0.822261,1.938013,9.704275,,,,,,1.294676,,,,1.269040,5.076722,0.726541,,,,10.000000,0.100000,,,,,,10.000000,,,,,,,,,0.100000,,,,
L5,,,,0.100000,0.100000,,,10.000000,3.576234,5.968488,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,9.855368,6.952635,,0.100000,0.100000,0.430493,1.019700,,6.949947,0.956590,0.100000,10.000000,0.100000,0.100000,,0.100000,9.029364,0.100000,,1.001963,,,,1.001376,0.213506,8.892438,0.100000,,0.100000,,
Mi1,,2.269064,10.000000,1.637745,3.539313,,,0.100000,2.543437,1.022206,10.000000,0.100000,0.100000,8.020408,0.100000,6.550004,0.100000,0.100000,0.100000,,,,,,2.684321,0.100000,0.100000,0.100000,0.334682,0.100000,5.060833,0.100000,7.457761,,1.016012,0.100000,0.100000,0.100000,0.100000,,0.100000,8.127614,4.271299,,,0.224738,,0.100000,1.042466,9.649397,2.417484,10.000000,10.000000,0.100000,1.090635,0.245421
Tm3,,,,0.100000,0.100000,,,,0.105758,8.480507,3.335083,1.121771,0.100000,1.667313,0.100000,7.589947,,,0.100000,,,0.992227,,0.981790,,0.100000,0.326646,0.100000,0.991595,5.617441,0.100000,0.100000,,,0.952513,9.250283,0.100000,,,10.000000,,,9.875974,,,,10.000000,,0.992712,0.100000,3.763037,8.917208,,2.629091,,
Mi4,,,,,0.100000,0.621537,,0.100000,0.100000,10.000000,10.000000,1.684771,1.022425,10.000000,1.041729,0.100000,0.100000,1.856566,1.167695,7.140332,,,,,0.100000,,10.000000,,1.047442,10.000000,3.313915,1.018457,4.407222,,1.015848,,2.332767,,2.100025,5.011876,2.845546,,6.980344,3.198816,1.018338,1.004260,2.948882,9.987684,2.337742,,10.000000,0.100000,0.963590,0.100000,,
Mi9,,,,,,5.263685,0.479558,,0.100000,0.100000,3.534802,,0.994783,0.100000,2.039509,6.582048,5.893310,4.024992,10.000000,1.791104,,,,,,1.837177,0.100000,0.100000,2.122397,,3.957595,0.972935,10.000000,,2.470197,,3.229893,3.655189,,0.100000,0.953468,8.520120,3.681759,0.999121,0.993515,,0.955096,,2.350978,0.981073,,4.711804,4.637322,10.000000,4.925148,
T4a,,,,,,,,,,,,1.014405,1.017113,1.027553,1.002615,1.026253,,,,,0.964386,,,,,,,,,0.100000,,,,,,1.026197,,,,,,,0.955036,,,,,,,1.024196,,,,,0.955997,1.046489
T4b,,,,,,,,,0.100000,,1.009402,0.100172,1.018465,0.100000,,0.984526,,,,,,1.092345,,,,,,,,,,,,,,2.156705,,,,,,,10.000000,,,,,,1.003863,10.000000,0.100000,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.100000,,,,,,,,1.009292,0.971938,,1.003100,,,,,,,,,,,,,,,,,,,,,,,,0.100000,1.010983,,0.974914,0.100000,,
T4d,,,,,,,,,0.303543,,,,,,0.972307,7.226569,,,,,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,,3.961003,0.100000,,6.859915,10.000000,,
Tm1,,,,,8.335867,,,0.100000,0.100000,5.225346,0.343919,2.173455,,,1.023897,,0.100000,0.100000,0.100000,7.410335,0.744903,0.100000,0.100000,2.171539,10.000000,5.964837,0.100000,0.100000,1.007436,5.230696,,0.100000,1.226668,,0.963558,9.473580,,1.024449,0.100000,0.100000,0.100000,0.107901,0.100000,6.627532,,,5.756148,5.730220,,0.460936,,2.709181,6.996390,10.000000,1.658793,2.609430
Tm2,,,,10.000000,0.100000,,,0.100000,10.000000,0.100000,10.000000,0.100000,1.013403,,1.001967,,0.766783,,3.397801,0.100000,9.883295,0.100000,0.977210,0.100000,5.083799,0.100000,0.100000,0.100000,,0.100000,0.100000,0.981624,10.000000,,,1.068191,,,0.963523,,,0.100000,10.000000,,,,,,1.028239,10.000000,0.100000,8.987257,5.861927,10.000000,0.100000,0.100000
Tm4,,,,,10.000000,,,,0.100000,0.100000,0.469888,,,,,,0.100000,0.100000,5.793480,,0.550804,0.784748,0.282272,0.100000,1.048686,10.000000,0.100000,0.100000,0.971110,0.100000,,0.100000,,,0.959674,0.100000,0.759546,,0.100000,,,0.100000,3.543746,,,,,,1.024682,5.010371,0.100000,5.434185,,10.000000,,2.562610
Tm9,,,,,,2.034454,,,,,6.250003,2.684190,,,,,0.100000,2.726454,0.805914,0.100000,0.122889,0.100000,0.100000,0.100189,,0.100000,0.100000,,,,,,1.680425,,,,,,,,0.243613,5.233017,,,,1.010471,0.462353,,,10.000000,0.100000,,0.100000,,0.100000,8.160237
T5a,,,,,,,,,,,,,0.982937,,,,,5.312727,,,0.100000,0.953678,,,,1.579692,,,,,,,,,,,,,,,,,3.184061,,,,,,,0.106860,,,,0.954693,0.100000,4.763540
T5b,,,,,,,,,,,,,,1.037713,,,,,,,0.965753,0.990651,,,,2.397560,,,,,,,,,,,,,,,,,,,,,,,0.988024,0.229011,0.100000,,,0.985850,,
T5c,,,,,,,,,,,,,,,1.048646,,,,,,,0.985799,1.086584,0.969040,,1.033767,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.953995,,1.045227,3.830805,,
T5d,,,,,,,,,,,,,,,2.190063,0.981220,,,,,,,,0.100000,,2.607245,,,,,,,,,,,,,,,,,,,,,,,,0.100000,2.574809,,0.100000,0.444202,,
T1,0.100000,10.000000,0.100000,,2.948106,0.100000,,4.761093,,,,0.198869,,,,,8.020831,0.142783,8.552708,,,,,,,,,,,,,,,10.000000,,,,,,,0.100000,,,,,,,,,,,,1.042728,,,
T2,,,,,,,,5.176349,0.359864,0.100000,,0.100000,,,,,0.100000,4.014673,0.100000,,,,,,,0.427579,0.100000,0.100000,,,,0.515474,,,,,0.100000,,,,,10.000000,0.100000,,1.010015,0.100000,,,1.019767,10.000000,0.100000,10.000000,,2.808092,1.046801,0.100000
T2a,,,,,,,,,2.535752,4.100296,,,,,,,0.100000,,10.000000,,,,,,,10.000000,0.100000,0.100000,0.100000,,,0.980851,0.100000,,0.969406,0.100000,,,,,0.100000,10.000000,,0.100000,1.005837,,3.123549,,,0.100000,7.469481,,2.166761,0.100000,0.100000,7.605024
T3,,,,,,,,,,0.144448,,,,,,1.000984,2.038021,,,,,,,,,1.606726,1.023569,0.100000,,10.000000,,0.984561,,,,,,,0.100000,,,2.465949,,,,,0.100000,,,,,,,3.166633,,0.951224
C2,2.115878,0.100000,0.100000,0.536592,8.388594,0.100000,0.100000,2.190767,2.156311,,0.100000,,,,,,0.100000,,,2.129650,,,,,1.006666,1.025157,0.987449,2.138281,1.009123,2.158230,,,,0.951121,,,,0.951479,2.132195,1.011632,,,0.954353,,,,,,,,,,,,,
C3,10.000000,,,0.109016,0.922726,0.100000,4.028364,0.100000,5.513157,3.645827,0.100000,9.616678,2.029003,10.000000,1.800861,10.000000,5.730703,1.052577,7.477780,10.000000,,,,,0.313552,4.168961,5.564780,0.100000,0.100000,,,,,1.023708,,4.573980,,0.950075,0.990151,,0.100000,7.927360,0.100000,,,,,,,10.000000,,,,,,
Lawf1,10.000000,,,0.100000,0.100000,2.683608,,10.000000,,9.824579,,8.740986,,,,,,,,,,,,,0.100000,,,,,,5.524041,,,10.000000,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.953637,,,1.014681,0.979714,0.981955,,0.100000,,,,,,,,,2.994862,2.988274,,0.962219,,,,,0.993034,,,,1.017858,0.100000,0.100000,,,1.347949,,1.049800,1.007566,,,,,,,,,,,,,0.984488,,,,1.001700,,
Dm3v,,,,,,,,,,,3.903010,7.462353,,,,,0.100000,7.123548,,,,,,,,,10.000000,,,,,,10.000000,,,,,,,,0.960313,0.100000,,,,,5.788708,,,,,,4.277775,2.068640,1.623339,7.302634
Lai,3.545296,,,10.000000,0.100000,3.555728,,10.000000,,,,,,,,,,,,,,,,,0.100000,,,,,10.000000,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,0.649183,,,,,0.983216,0.100000,1.004795,,0.969682,1.013393,,0.997530,1.047771,,,,,,,1.039531,,,,,3.405213,,,,1.026529,,1.120562,1.003754,,0.999129,,,1.165486,,0.952185,,,,1.019411,,,,,,,
Mi13,,,,,,,5.080709,0.100000,0.100000,0.100000,,0.651393,,,,,3.064849,4.948761,9.718731,3.521309,,,,,0.100000,0.100000,0.100000,,,,,,,,,,,,,,0.998614,,,,1.047664,,,,,,,,,0.988715,,
Mi14,,,,,1.014559,,,0.999491,,,,2.388715,,,,,10.000000,1.039071,10.000000,,,,,,1.043912,0.100000,,0.959265,,,,,,,,1.031695,,,,,0.993047,,1.010935,,,,,,,,,10.000000,,1.028323,,
Mi15,,,,,,,,,,,0.100095,,,,,,,,1.962713,,,,,,0.960213,,0.986246,,,0.579845,1.765378,,,,0.954960,,1.018309,0.480139,0.100000,,,0.954756,0.975308,0.965585,,1.035493,,,,,,,,1.019415,,
Mi2,,,,,,,,,0.100000,,,,,,,,0.786147,,3.781241,,,,,,,0.100000,2.954492,0.100000,,,,,,,,,1.000121,,,,1.004240,6.683179,0.100000,,,,,0.142668,,,,,,1.040395,,
Tm16,,,,,,,,,10.000000,,0.100000,2.395954,,,,,0.100000,0.100000,0.100000,0.100000,,,,,,0.100000,,,,0.100000,9.552877,1.009398,,,1.025587,,,,,,0.100000,0.100000,0.100000,,,0.371915,0.100000,4.035759,0.967655,0.100000,0.327148,,,0.100000,,0.100000
Tm20,,,,,,,,,,,1.027072,0.100000,,,,,1.028932,1.035614,,0.227179,,,,,0.962429,1.040006,1.680967,,,0.433400,,,,,,,,,0.986869,0.952269,0.264782,1.004732,0.996926,1.018269,,1.034833,8.232567,1.046333,0.968294,,,1.006904,0.959727,0.967279,0.997414,
Tm21,,,,,,,,,10.000000,,,,,,,,0.137962,,,,,,,,,0.100000,5.875539,,,,,,,,,,0.981025,,1.004163,,,2.494563,,,,,,,,,10.000000,,,0.705296,,
Tm27,,,,,,,,,,,1.670382,0.749617,,,,,,,9.452169,,,,,,,3.881151,,,,,,,,,1.005077,,,,,,,4.991109,3.047962,,,,,,,,0.100000,,,4.972577,,
Tm5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,,,1.070555,,0.989268,1.204486,,,,,,,2.658725,,
Tm5b,,,,,,,,,,,1.024022,,,,,,0.966302,,,,,,,,,,,,,,,,,,1.042743,,,1.045547,,0.958638,1.045582,,,1.049111,0.997940,0.964842,1.027571,,0.957984,,,1.047665,,0.971569,,
Tm5c,,,,,,,,1.022410,,,1.065449,,,,,,1.008066,,,,,,,,,,0.982254,,,,,,,,,0.957618,1.036328,1.025918,1.049812,,0.976532,0.944291,0.995128,1.044242,0.954243,1.011124,1.003438,0.986614,,,,1.018754,0.990072,0.987197,1.040230,
Tm5f,,,,,,,,,,,0.100000,,,,,,,,7.090392,,,,,,,,,10.000000,,,,,,,0.994128,,,,,,0.179831,,,1.219301,0.978390,,0.859521,2.844585,1.029985,,0.100000,,0.965835,0.101302,,
TmY10,,,,,,,,,,,0.603024,,,,,,,,,0.100000,,,,,,,0.100000,,,,8.636155,0.505724,2.155516,,,,,,0.100000,4.913603,1.028948,,,0.100000,,0.100000,0.320075,6.632050,1.001753,,,,0.100000,,1.054657,2.876976
