,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,9.725085,,,3.087498,2.019881,0.217927,7.025568,,,,,,,,,,,,,,,,,,5.190651,,,,6.426191,0.100000,,,,4.433513,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.081864,10.000000,,0.585926,,,0.100000,,0.115602,0.190047,,,,,,,,,,,,,,,,,,1.079204,0.100000,,,6.719475,0.100000,,,10.000000,10.000000,,1.004618,,0.100000,3.773947,3.515887,0.675514,0.666360,,,,,,,,,
R8,,2.865483,0.100000,10.000000,0.100000,0.515551,,0.100000,0.100000,,0.100000,0.288448,,,,,,,,,,,,,4.283708,,,,0.100000,1.421321,0.100000,1.574427,,,0.354845,,0.100000,0.100000,10.000000,,1.284599,7.634828,,,4.367030,0.523208,,0.100000,,8.022268,,,,,1.040126,
L1,6.182521,7.250854,1.699029,0.863412,0.100000,0.100000,0.100000,3.523805,0.854015,1.570468,0.812112,,,,,,1.618519,0.100000,,,,,,,4.931497,0.100000,4.414215,,0.581960,5.974711,,0.100000,,2.261672,,,,1.416590,10.000000,,,,2.036504,,,,,,,,,10.000000,,,,
L2,2.175761,,3.143354,7.346290,0.100000,10.000000,5.891101,0.100000,0.100000,0.100000,0.100000,0.100000,,,,,1.608037,1.312002,2.792006,,,,,,0.278463,0.108314,0.100000,,3.144279,10.000000,,,,10.000000,,0.100000,0.100000,,1.256693,,5.478515,,,,0.100000,,,,,,,8.948520,,,,
L3,,10.000000,0.100000,8.782186,0.461901,,,,0.100000,,0.100000,0.479422,,,,,0.100000,9.661883,10.000000,2.386832,,,,,8.243378,,,,0.100000,7.577842,10.000000,,10.000000,,10.000000,0.100000,,1.037289,0.100000,1.330256,0.100000,0.979086,7.468586,10.000000,10.000000,0.100000,2.302603,8.387856,,,,,0.967855,,9.754962,9.664507
L4,9.806043,,,9.923407,8.441970,9.904010,8.319947,10.000000,4.089559,,,9.451184,,,,,0.125301,3.643994,0.289900,9.080770,,,,,,0.100611,,,,10.000000,8.852786,2.143118,,,,0.161043,0.100046,,,,,,0.223982,,,,,,,,,1.087670,,,,
L5,,,,0.100000,0.100000,,,1.407991,0.991991,0.100000,5.267198,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,0.705788,0.100000,,0.100000,1.611463,0.100000,0.100128,,5.329830,0.298420,0.100000,0.732189,0.579691,0.826326,,5.462561,10.000000,0.100000,,0.122525,,,,1.473968,0.100000,0.100000,10.000000,,10.000000,,
Mi1,,10.000000,0.472244,0.100000,4.035398,,,0.100000,5.379871,0.100000,6.828260,0.100000,0.690822,1.383782,0.808339,6.740839,0.100000,4.023130,9.631582,,,,,,2.491160,1.531722,3.258933,0.100000,0.100000,0.193602,0.100000,4.043906,3.041617,,0.100000,2.866835,0.100000,0.100000,2.465476,,6.114548,4.666808,3.103078,,,0.100000,,0.100000,0.969010,10.000000,0.100000,10.000000,0.100000,10.000000,0.100000,0.100000
Tm3,,,,3.680609,0.100000,,,,0.159117,0.100000,8.064263,1.313516,4.241070,0.100000,0.100000,10.000000,,,0.100000,,,0.972791,,1.004613,,1.930941,3.921649,0.100000,0.100000,9.333667,7.522278,0.100000,,,0.720395,0.648063,3.152010,,,1.805135,,,5.079981,,,,1.895374,,0.100000,10.000000,0.100000,9.779997,,8.637672,,
