idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_pre,v_onset
0,R1-6,1.017257,0.000000,1.488805,2.436913,-50.000000,-50.000000,10.000000,238.177129,0.000000,-30.284803,-30.229944
1,R7,0.953751,0.000000,1.488805,7.711011,-47.426868,-50.000000,10.000000,238.177129,0.000000,-35.925751,-36.030087
2,R8,1.011459,0.000000,1.488805,4.680876,-50.000000,-50.000000,10.000000,238.177129,0.000000,-32.856079,-32.784000
3,L1,2.976837,0.000000,1.488805,1.634536,-27.631803,-50.000000,10.000000,238.177129,0.921092,-31.929466,-32.199541
4,L2,2.065451,0.000000,1.488805,2.391402,-22.531511,-50.000000,10.000000,238.177129,0.734419,-31.985250,-32.387569
5,L3,0.567662,0.000000,1.488805,3.718540,-50.000000,-50.000000,10.000000,238.177129,0.000000,-51.013408,-51.136259
6,L4,0.205732,0.000000,1.488805,8.460300,-50.000000,-50.000000,10.000000,238.177129,1.000000,-50.000000,-50.051679
7,L5,1.085978,0.000000,1.488805,1.093336,-46.035767,-50.000000,10.000000,238.177129,0.793802,-50.073618,-49.919394
8,Mi1,0.416207,0.000000,1.488805,3.093331,-43.809438,-50.000000,10.000000,238.177129,0.000000,-49.241919,-49.196040
9,Tm3,0.153993,0.000000,1.488805,3.586590,-41.669672,-50.000000,10.000000,238.177129,0.000000,-47.349754,-47.278542
10,Mi4,0.646173,0.000000,1.488805,3.395306,-44.842042,-50.000000,10.000000,238.177129,0.000000,-44.685054,-44.687083
11,Mi9,0.538776,0.000000,1.488805,6.684220,-41.828280,-50.000000,10.000000,238.177129,0.000000,-39.569738,-39.895675
12,T4a,1.009701,0.000000,1.488805,10.000000,-48.909948,-50.000000,10.000000,238.177129,0.000000,-60.232777,-59.909040
13,T4b,0.983390,0.000000,1.488805,10.000000,-49.789988,-50.000000,10.000000,238.177129,0.000000,-60.640124,-60.376708
14,T4c,0.993976,0.000000,1.488805,10.000000,-48.307767,-50.000000,10.000000,238.177129,0.000000,-49.386684,-49.352353
