,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,8.569052,,,5.579433,4.007650,0.735508,0.102765,,,,,,,,,,,,,,,,,,0.682093,,,,0.100000,0.100000,,,,1.952176,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.050841,10.000000,,0.810287,,,1.063721,,0.844384,0.100000,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,1.997671,10.000000,,,0.587158,9.707140,,3.833780,,0.637123,0.764804,1.014319,3.965688,10.000000,,,,,,,,,
R8,,2.238261,7.170565,9.728061,0.100000,0.830971,,0.743921,0.682338,,0.823199,0.100000,,,,,,,,,,,,,8.546544,,,,0.100000,0.100000,2.065337,0.100000,,,0.731466,,9.505536,0.773492,0.100000,,6.321803,10.000000,,,10.000000,0.100000,,10.000000,,0.651250,,,,,0.964515,
L1,0.100000,0.100000,0.100000,0.100000,0.513523,0.749332,0.100000,1.691081,1.401423,2.041059,0.786478,,,,,,0.421133,0.749789,,,,,,,0.100000,0.958881,10.000000,,6.870718,4.586192,,10.000000,,2.080741,,,,0.219656,9.810838,,,,0.300151,,,,,,,,,0.407070,,,,
L2,7.435003,,0.100000,0.100000,0.100000,0.773057,5.329007,0.102218,0.100000,0.109541,0.100000,0.112759,,,,,0.100000,0.100000,0.100000,,,,,,0.100000,0.100000,7.491023,,0.100000,1.261680,,,,0.100000,,10.000000,0.477504,,3.715099,,9.333718,,,,9.968772,,,,,,,9.661222,,,,
L3,,0.614221,0.918273,10.000000,0.100000,,,,0.929984,,0.100000,0.100000,,,,,0.100000,6.945951,7.466820,0.100000,,,,,9.390346,,,,0.126449,0.843042,0.100000,,10.000000,,5.734346,9.657322,,10.000000,0.809797,9.461614,0.100000,0.961649,0.100000,9.419420,9.753615,5.284154,0.100000,0.100000,,,,,1.008767,,0.100000,9.912481
L4,4.381040,,,0.188851,0.100000,1.872701,9.437004,0.100000,0.100000,,,1.151710,,,,,0.100000,0.100000,0.100000,0.100000,,,,,,0.100000,,,,0.261740,0.100000,10.000000,,,,10.000000,0.739132,,,,,,9.794875,,,,,,,,,0.100000,,,,
L5,,,,4.209980,7.466027,,,0.100000,0.100000,0.100000,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,0.100000,0.100000,,1.196272,5.717792,9.416592,0.100000,,0.100375,0.100000,10.000000,0.168507,0.100000,0.799563,,3.089572,1.411132,0.100000,,0.100000,,,,0.100000,0.100000,10.000000,0.100000,,5.727585,,
Mi1,,0.450781,10.000000,0.146307,0.100000,,,0.100000,0.100000,0.378538,1.920381,0.100000,0.800154,2.466642,0.408675,0.820931,0.100000,2.068442,0.100000,,,,,,10.000000,0.100000,0.100000,1.769752,3.548234,7.431805,9.071115,0.398033,0.674994,,0.100000,10.000000,10.000000,6.951571,0.873697,,5.284518,0.554580,4.534178,,,10.000000,,0.100000,0.971918,4.199298,0.167350,0.100000,0.100000,0.456084,0.100000,2.560829
Tm3,,,,0.246073,0.471265,,,,0.100000,0.100000,0.100000,0.100000,7.901906,0.100000,3.659193,0.661536,,,0.100000,,,0.962041,,1.033854,,1.443745,4.785057,0.100000,0.532315,2.517996,0.100000,0.185228,,,0.277327,10.000000,0.796579,,,9.406564,,,2.679631,,,,9.334044,,6.217282,2.410206,0.531474,9.504612,,0.773757,,
Mi4,,,,,0.682881,0.601307,,3.339556,8.278572,0.947173,0.831921,0.100000,0.640798,0.100000,0.100000,9.811329,0.881968,0.947505,6.080674,0.925448,,,,,10.000000,,9.352041,,0.100000,9.527004,10.000000,10.000000,6.852484,,0.713289,,0.100000,,9.391285,5.456155,10.000000,,5.098106,0.745022,5.430113,9.769460,0.537766,0.797778,2.484879,,0.100000,6.781071,1.011352,9.309001,,
Mi9,,,,,,0.324951,10.000000,,2.575597,3.862770,3.559998,,9.340736,1.292996,9.719163,2.445879,1.339548,1.862021,1.531825,0.854868,,,,,,10.000000,0.563752,0.454715,0.100000,,10.000000,9.977830,7.217157,,1.972506,,0.100000,0.462593,,2.573596,10.000000,0.349320,0.405565,10.000000,2.373167,,0.965562,,2.797626,0.956252,,0.279624,0.100000,9.114788,8.150817,
T4a,,,,,,,,,,,,0.200319,10.000000,1.044381,9.544680,1.010572,,,,,9.692161,,,,,,,,,0.928860,,,,,,0.941756,,,,,,,0.100000,,,,,,,10.000000,,,,,7.339111,0.100000
T4b,,,,,,,,,4.276075,,0.100000,0.929090,10.000000,2.172338,,0.976097,,,,,,0.308548,,,,,,,,,,,,,,10.000000,,,,,,,9.884228,,,,,,0.100000,0.100000,0.349083,,,,,
T4c,,,,,,,,,,,,0.895151,,,10.000000,,,,,,,,9.761550,0.100000,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,0.748331,1.150295,,0.100000,0.100000,,
T4d,,,,,,,,,0.100000,,,,,,1.014596,0.100000,,,,,,,,6.905984,,,,,,,,,,,,,,,,,,,,,,,,,,8.119530,10.000000,,0.100000,8.750365,,
Tm1,,,,,0.100000,,,6.472131,0.100000,6.349505,0.100000,0.100000,,,1.049891,,0.100000,0.100000,0.100000,0.100000,9.322588,8.409711,10.000000,7.181481,8.748071,0.100000,0.100000,0.100000,0.956945,4.590554,,10.000000,6.085935,,0.100000,0.934346,,0.100000,0.811310,10.000000,0.100000,5.245855,0.100000,9.447036,,,0.100000,0.100000,,9.787522,,0.100000,0.100000,0.496796,0.100000,3.122246
Tm2,,,,1.616315,0.100000,,,2.849926,2.970254,0.100000,0.100000,0.100000,10.000000,,0.100000,,0.100000,,0.100000,0.100000,9.212516,10.000000,10.000000,9.279452,9.508731,1.646738,0.100000,0.100000,,0.867153,5.602291,10.000000,5.944816,,,0.877038,,,0.686747,,,0.496520,0.224321,,,,,,0.100000,0.100000,0.382305,0.100000,9.699544,10.000000,1.099132,9.259580
Tm4,,,,,9.249678,,,,2.354017,0.100000,0.100000,,,,,,0.100000,0.100000,0.100000,,4.388686,0.585500,10.000000,9.268229,10.000000,0.100000,0.100000,0.100000,7.119417,3.871299,,0.326858,,,9.430770,0.957097,7.806355,,10.000000,,,10.000000,0.100000,,,,,,9.421032,1.729479,0.461834,6.755276,,0.801311,,9.554098
Tm9,,,,,,0.100000,,,,,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,0.100000,7.006232,4.550496,10.000000,9.217306,,0.100000,0.100000,,,,,,0.423296,,,,,,,,9.323182,0.656858,,,,10.000000,0.100000,,,0.100000,10.000000,,0.880014,,0.100000,0.100000
T5a,,,,,,,,,,,,,9.570353,,,,,0.100000,,,9.290277,0.100000,,,,0.100000,,,,,,,,,,,,,,,,,4.838658,,,,,,,0.188231,,,,7.022984,0.859469,6.538154
T5b,,,,,,,,,,,,,,0.100000,,,,,,,0.100000,9.610239,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,0.100000,3.341796,0.603216,,,9.693996,,
T5c,,,,,,,,,,,,,,,0.137217,,,,,,,0.966105,10.000000,0.100000,,4.908993,,,,,,,,,,,,,,,,,,,,,,,,0.391258,0.721746,,0.100000,9.888083,,
T5d,,,,,,,,,,,,,,,10.000000,1.033157,,,,,,,,0.100000,,9.887599,,,,,,,,,,,,,,,,,,,,,,,,9.234942,0.711052,,3.304655,0.258266,,
