idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,2.191135,1.972527,1.560470,1.019093,0.000000,28.051839,196.752466,0.000000,0.372849,12.392103,12.392276
1,R7,2.191135,3.894208,2.412566,1.022279,0.000000,31.520466,202.422639,0.000000,0.000000,19.693397,19.693397
2,R8,2.191135,2.583373,1.516957,1.049627,0.000000,29.855816,198.670136,0.000000,0.000000,19.832827,19.832831
3,L1,2.191135,0.944774,0.287149,1.247254,0.000000,27.603497,193.524022,0.000000,0.411097,-28.319177,-28.326836
4,L2,2.191135,0.589070,-0.501932,1.503416,0.000000,28.237475,204.640868,0.000000,0.000000,-189.983206,-190.020123
5,L3,2.191135,2.207128,0.545437,1.729306,0.000000,29.963620,195.194149,0.000000,0.139313,-47.834154,-47.839196
6,L4,2.191135,0.105027,-2.337859,7.359366,0.000000,46.321121,194.861740,0.000000,0.000000,-22.144485,-22.149942
7,L5,2.191135,3.025380,2.137041,5.399994,0.000000,39.755079,202.335732,0.000000,0.391171,54.101734,54.117484
8,Mi1,2.191135,2.931114,2.580789,7.683108,0.000000,42.849387,181.069795,0.000000,0.608192,23.885063,23.879436
9,Tm3,2.191135,2.489984,1.920515,4.869541,0.000000,43.033259,188.085311,0.000000,0.609007,38.299690,38.299699
10,Mi4,2.191135,2.949500,5.484196,5.327752,0.000000,43.810789,189.298072,0.000000,0.486797,110.764234,110.758756
11,Mi9,2.191135,4.248970,3.429325,0.704493,0.000000,37.525457,200.952567,0.000000,0.496760,-86.620146,-86.643569
12,T4a,2.191135,2.095689,1.895853,0.998157,0.000000,40.506961,195.295628,0.000000,0.000000,30.861910,30.869809
13,T4b,2.191135,0.196521,-1.417486,1.009522,0.000000,38.684238,192.930527,0.000000,1.000000,0.000000,-0.000416
14,T4c,2.191135,0.100000,-1.103059,0.996823,0.000000,39.001023,207.993285,0.000000,1.000000,0.000000,0.000015
15,T4d,2.191135,3.575450,3.635209,0.977576,0.000000,38.440556,205.578494,0.000000,0.000000,38.954327,38.963915
16,Tm1,2.191135,3.775466,7.424985,10.000000,0.000000,49.350272,193.361727,0.000000,0.000000,-105.536585,-105.524469
17,Tm2,2.191135,10.000000,14.270248,1.086491,0.000000,48.324391,186.658246,0.000000,1.000000,0.000000,0.001793
18,Tm4,2.191135,3.889489,2.250489,5.175450,0.000000,47.326434,195.308957,0.000000,0.000000,-121.082413,-121.060079
19,Tm9,2.191135,0.100000,-0.823900,7.144057,0.000000,45.020252,198.386785,0.000000,0.000000,-185.015438,-185.050712
20,T5a,2.191135,8.134471,9.243720,0.998884,0.000000,33.460473,207.800920,0.000000,0.759771,25.384402,25.408404
21,T5b,2.191135,1.401064,-0.827823,1.014315,0.000000,35.702981,208.088174,0.000000,0.000000,56.893036,56.900251
22,T5c,2.191135,5.268703,3.979784,0.990997,0.000000,43.233088,200.761775,0.000000,0.000000,47.253319,47.263494
23,T5d,2.191135,7.560737,7.001341,0.970426,0.000000,42.479944,209.530809,0.000000,0.000000,69.315481,69.336395
24,T1,2.191135,0.100000,-0.657282,1.033139,0.000000,38.497127,198.452883,0.000000,1.000000,0.000000,-0.000382
25,T2,2.191135,0.363493,-0.956239,1.002582,0.000000,42.677761,204.774361,0.000000,0.742246,43.918711,43.931390
26,T2a,2.191135,2.291352,1.419404,1.027465,0.000000,42.066380,187.312317,0.000000,0.609822,12.515132,12.539252
27,T3,2.191135,1.943771,0.878160,0.971267,0.000000,42.839329,207.304865,0.000000,0.608530,18.499399,18.544647
28,C2,2.191135,3.117991,2.537631,0.964786,0.000000,38.207862,193.117367,0.000000,0.000000,49.053212,49.047680
29,C3,2.191135,3.214945,7.366245,1.041864,0.000000,42.668509,187.274202,0.000000,0.497345,32.659219,32.658058
30,Lawf1,2.191135,0.309573,-1.518634,0.976827,0.000000,40.332050,201.541818,0.000000,0.775263,0.546549,0.548987
31,Lawf2,2.191135,4.007514,3.535721,0.951155,0.000000,37.915686,200.307439,0.000000,0.000000,11.897033,11.940244
32,Dm3v,2.191135,9.793171,12.980070,1.007452,0.000000,39.854198,209.344218,0.000000,0.188393,28.460019,28.529289
33,Lai,2.191135,2.431059,-0.097607,0.989878,0.000000,43.158262,209.183058,0.000000,0.000000,23.790979,23.726603
