idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.100000,0.100000,1.077209,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
1,C3,1.864212,1.045764,0.980315,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
2,L1,1.438042,2.826066,10.518970,55.858242,45.501999,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
3,L2,1.894058,2.001215,8.119976,45.836449,49.782166,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
4,L3,0.330376,1.248192,1.176062,3.914700,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
5,L4,10.287989,6.826258,1.539188,47.762558,46.133213,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
6,L5,2.797751,2.869754,0.100000,53.076653,46.310158,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
7,Mi1,1.382133,1.551262,0.100000,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
8,Mi4,0.135167,1.778167,0.100000,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
9,Mi9,2.596917,0.745779,1.581830,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
10,R1-6,8.624196,2.437541,0.900596,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
11,R7,1.502800,3.047783,0.916095,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
12,R8,2.311161,0.100000,1.088921,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
13,T1,0.351593,0.288306,0.982445,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
14,T2,0.141098,0.108433,0.965597,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
15,T2a,0.101992,1.288604,0.949189,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
16,T3,0.105003,0.101739,0.902304,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
17,T4a,0.555950,0.100000,1.384449,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
18,T4b,0.360810,0.100000,1.536776,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
19,T4c,0.341130,0.806336,1.419745,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
20,T4d,0.233654,0.100000,1.817666,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
21,T5a,2.419115,0.211484,0.341800,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
22,T5b,2.923958,0.100000,0.371361,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
23,T5c,2.280641,0.776757,0.371802,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
24,T5d,2.654617,0.100000,0.343978,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
25,Tm1,0.177339,0.100000,1.576371,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
26,Tm2,5.221127,1.222718,0.234875,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
27,Tm20,1.225971,0.100000,0.965092,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
28,Tm21,0.100000,0.100000,0.925054,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
29,Tm3,1.101998,0.100000,0.987490,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
30,Tm4,3.317411,1.573256,0.839160,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
31,Tm9,1.939009,0.134141,1.555414,0.000000,0.000000,-47.231556,-0.246881,-51.586895,-50.814709,-0.375344,-44.974552
