,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,5.313474,,,1.382763,1.173386,1.766222,2.029701,,,,,,,,,,,,,,,,,,0.100000,,,,10.000000,4.034122,,,,2.200049,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.305453,3.887663,,1.935202,,,1.980524,,0.399433,0.287025,,,,,,,,,,,,,,,,,,0.100000,8.838368,,,2.167009,3.420756,,,0.157135,0.100000,,2.757611,,0.100000,0.419039,6.217003,7.970930,0.100000,,,,,,,,,
R8,,1.432843,5.442097,3.983747,0.100000,2.811000,,0.100000,0.100000,,0.100000,0.535263,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,5.315104,0.100000,,,4.742849,,0.100000,4.338769,2.185131,,5.421896,0.100000,,,1.460168,0.690681,,1.762616,,0.100000,,,,,0.978275,
L1,0.100000,0.100000,0.100000,0.100000,0.100000,3.245870,0.100000,2.045831,0.826043,2.980736,0.162627,,,,,,0.349613,0.100000,,,,,,,0.100000,1.071281,0.100000,,3.250893,1.786715,,10.000000,,1.698790,,,,0.119156,0.100000,,,,0.311659,,,,,,,,,6.974177,,,,
L2,8.132368,,0.100000,0.100000,3.387975,0.100000,4.286799,0.100000,0.841190,0.882543,0.119353,0.644033,,,,,0.100000,0.244135,0.634974,,,,,,2.056235,0.177763,10.000000,,6.698085,3.242010,,,,0.175712,,5.696061,3.465905,,2.084929,,0.762951,,,,10.000000,,,,,,,4.968196,,,,
L3,,0.100000,5.420788,0.100000,2.081350,,,,1.823809,,1.137335,0.910807,,,,,0.100000,1.987292,2.254897,6.352283,,,,,2.912287,,,,0.100000,0.100000,4.887383,,0.100000,,8.914371,2.307425,,1.870181,0.224196,0.100000,0.721348,1.010432,0.100000,5.499013,0.147493,2.411982,7.831060,0.100000,,,,,1.015152,,0.199930,0.100000
L4,0.211987,,,1.782416,0.100000,0.438504,0.100000,0.100000,0.100000,,,0.100000,,,,,0.998743,0.267539,5.001658,0.218864,,,,,,1.850641,,,,0.422798,0.379825,0.226642,,,,5.879609,5.321698,,,,,,6.239727,,,,,,,,,2.297485,,,,
L5,,,,1.604752,6.072839,,,3.613646,0.100000,0.313715,0.217128,0.519637,,,,,0.981114,7.813751,3.052865,,,,,,10.000000,4.831962,7.259756,,0.179643,0.100000,0.100000,0.100000,,0.100000,6.231792,0.100000,2.586639,1.192432,4.007675,,5.815354,5.166753,2.848854,,0.964699,,,,7.249075,4.654944,2.102199,0.157432,,3.105090,,
Mi1,,1.329883,2.498408,0.798198,0.100000,,,3.716610,2.978454,0.656548,0.100000,4.168199,0.781888,1.912574,0.100000,2.067670,7.241620,6.046046,3.056702,,,,,,2.026605,5.481064,6.109719,6.021647,0.100000,0.100000,3.431207,0.100000,0.100000,,0.326887,0.100000,0.100000,0.100000,3.816908,,5.248915,0.649070,0.100000,,,3.510732,,2.943434,1.048477,10.000000,1.942738,1.553316,5.865923,9.310977,1.689882,4.037483
Tm3,,,,0.100000,0.100000,,,,0.104564,1.152227,7.586640,0.234063,3.740876,0.422247,1.246319,2.032919,,,2.228805,,,1.002110,,0.996396,,4.922954,3.104471,0.100000,0.100000,8.068301,6.540497,6.618662,,,0.100000,1.824360,4.074472,,,4.669840,,,5.382108,,,,5.765149,,9.082855,5.154223,0.100000,0.920557,,3.787616,,
Mi4,,,,,0.100000,0.100000,,1.621662,4.108273,6.976910,0.100000,0.100000,2.262308,5.071404,4.100613,3.654480,4.005266,1.519711,0.100000,0.100000,,,,,4.228221,,1.010068,,9.520052,4.553617,3.188562,0.100000,0.117123,,7.663562,,2.352294,,0.100000,1.652844,1.083022,,6.998229,0.100000,0.100000,7.917704,0.880993,4.566673,0.715655,,0.100000,3.007985,1.036693,0.100000,,
Mi9,,,,,,0.330011,0.100000,,5.810966,2.003969,0.567432,,0.000000,9.007607,5.348423,8.626654,0.590736,5.589127,3.310602,0.100000,,,,,,6.633777,0.100000,0.246885,6.684192,,4.142322,2.897658,5.405740,,1.700793,,0.957565,3.582865,,3.504151,10.000000,9.288378,2.921640,0.100000,0.100000,,0.981282,,0.799747,1.000280,,1.436189,0.922923,0.100000,1.783482,
T4a,,,,,,,,,,,,1.638415,0.100000,1.004516,0.925401,0.980029,,,,,6.704895,,,,,,,,,0.100000,,,,,,3.775962,,,,,,,0.205522,,,,,,,2.553033,,,,,1.216352,2.757916
T4b,,,,,,,,,0.100000,,7.583097,1.143477,0.100000,0.100000,,0.951052,,,,,,1.798569,,,,,,,,,,,,,,0.100000,,,,,,,10.000000,,,,,,9.506384,2.394894,6.932253,,,,,
T4c,,,,,,,,,,,,1.332772,,,1.519700,,,,,,,,0.100000,1.705793,,1.967101,,,,,,,,,,,,,,,,,,,,,,,,2.440352,0.100000,,5.083634,10.000000,,
T4d,,,,,,,,,0.100000,,,,,,0.993713,1.438525,,,,,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,4.390180,4.415927,,2.757608,1.824794,,
Tm1,,,,,2.522735,,,0.100000,0.100000,1.791801,0.100000,1.338234,,,1.034798,,2.523930,2.544142,1.893929,0.100000,1.648161,4.787704,0.100000,0.639052,0.100000,0.100000,5.365183,1.720033,0.100000,0.100000,,3.213298,0.430750,,0.524547,1.837728,,2.257757,0.100000,5.719968,0.100000,0.100000,1.462719,4.352521,,,10.000000,1.266775,,8.277926,,4.361098,4.322244,6.660841,0.609934,0.100000
Tm2,,,,6.200877,0.128331,,,0.100000,0.118343,1.832495,0.100000,2.422819,0.100000,,0.100000,,1.217737,,0.100000,6.957385,1.746582,6.788308,0.439292,0.347912,7.094470,2.969257,4.836144,3.592797,,0.100000,0.100000,4.311608,0.100000,,,0.100000,,,3.806563,,,0.100000,0.258676,,,,,,10.000000,3.195460,0.100000,3.560663,3.303107,6.755863,5.344606,0.100000
Tm4,,,,,6.900847,,,,3.798212,0.100000,0.100000,,,,,,5.880076,8.376601,0.100000,,0.327686,5.025807,0.100000,0.992610,9.940837,3.757117,0.100000,3.577994,0.100000,0.100000,,0.101055,,,0.100000,0.217159,0.100000,,0.100000,,,2.694371,7.312848,,,,,,5.820623,3.425607,0.100000,0.100000,,9.488320,,1.588977
Tm9,,,,,,0.176151,,,,,8.283425,1.680275,,,,,0.100000,3.194461,0.100000,0.102172,0.237876,5.957038,0.100000,0.633057,,3.206300,1.364073,,,,,,3.981023,,,,,,,,2.310533,7.647392,,,,3.275587,4.906319,,,0.100000,3.810537,,4.248703,,2.770264,0.325769
