cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.958945,15.630101,2.950939,2.009445,-4.286116,-20.644470,20.193598,191.353958,207.851028,0.000000,15.451703,15.630101,20.297474,4.667373
1,R7,1.048533,8.524275,2.950939,5.057497,6.123202,-31.479980,11.004729,193.040222,191.190369,0.858661,8.488624,8.524275,10.710538,2.186263
2,R8,0.966445,5.692552,2.950939,4.356019,-3.264719,-21.400764,24.869970,192.642838,199.125534,0.000000,5.751945,5.692552,9.849017,4.156466
3,L1,0.976468,-7.418794,2.950939,2.725480,0.381356,-25.138790,19.783215,201.909225,216.081802,0.871486,-7.127401,-7.418794,-15.573941,-8.155147
4,L2,0.994009,-98.767250,2.950939,2.029930,-0.448603,-24.856863,15.006935,213.561234,206.266083,0.000000,-98.898087,-98.767250,-98.743103,0.024147
5,L3,1.016038,-16.497374,2.950939,0.586076,-3.095801,-22.081692,13.587597,208.015945,202.718018,1.000000,-3.095801,-16.497374,-0.242067,16.255306
6,L4,0.980741,-3.064948,2.950939,0.712857,-2.100034,-22.612318,14.380569,200.173538,208.133667,0.693505,-3.042913,-3.064948,-4.807226,-1.742278
7,L5,0.993212,3.441338,2.950939,2.732608,3.298802,-28.149916,10.071854,205.549927,194.205185,1.000000,3.298802,3.441338,3.849578,0.408240
8,Mi1,0.982525,-49.063698,2.950939,2.064842,-0.738054,-23.923410,18.322109,208.452744,207.928482,0.118028,-52.240799,-49.063698,-29.540159,19.523539
9,Tm3,0.977208,-7.948592,2.950939,1.323273,-3.480463,-21.354483,24.012976,200.039505,190.585251,0.000000,-10.488885,-7.948592,26.306973,34.255564
10,Mi4,0.954293,-19.745708,2.950939,1.514016,-2.194213,-22.962824,92.810783,202.596695,200.587616,0.720936,-15.513321,-19.745708,-21.823505,-2.077797
11,Mi9,0.955299,-2.052631,2.950939,1.649650,-9.438672,-16.146420,24.543306,205.635162,207.209549,0.639958,-0.677227,-2.052631,-5.541920,-3.489289
12,T4a,1.000000,-3.046519,2.950939,1.421228,-2.163784,-23.053453,20.241367,212.307053,203.181992,0.000000,-3.233297,-3.046519,1.592323,4.638842
13,T4b,1.000000,-1.088139,2.950939,1.478102,-0.869870,-24.064737,19.487068,199.092224,204.711624,0.000000,-1.240434,-1.088139,3.625941,4.714079
14,T4c,1.000000,3.619665,2.950939,4.903102,3.239635,-28.681913,10.000000,187.081253,187.399490,1.000000,3.239635,3.619665,22.300507,18.680842
15,T4d,1.000000,0.523731,2.950939,1.415338,0.415770,-25.827536,10.004044,190.382828,210.893890,1.000000,0.415770,0.523731,0.792944,0.269213
16,Tm1,0.964673,-12.663873,2.950939,0.254358,-0.590730,-24.246063,13.949884,204.237762,206.545151,0.239772,-12.704938,-12.663873,-17.869837,-5.205964
17,Tm2,1.005534,-5.463800,2.950939,0.556062,-0.708708,-23.956970,11.265265,206.333099,201.466278,0.270793,-6.221298,-5.463800,-4.913318,0.550482
18,Tm4,1.031227,-18.163988,2.950939,3.875894,0.001238,-24.819481,20.315386,207.003662,208.584564,0.149031,-17.413551,-18.163988,-25.973675,-7.809687
19,Tm9,0.997700,6.983245,2.950939,5.265665,3.473821,-28.879679,17.966948,201.460037,200.590469,0.533874,11.056513,6.983245,7.525746,0.542501
20,T5a,1.015503,-2.692476,2.950939,0.100000,-1.914104,-22.603741,10.364290,195.305450,194.869797,1.000000,-1.914104,-2.692476,-2.161243,0.531234
21,T5b,0.984361,-1.279276,2.950939,2.318967,1.597829,-26.449331,10.000000,189.262680,193.823288,1.000000,1.597829,-1.279276,0.482312,1.761588
22,T5c,0.968001,94.799988,2.950939,5.609898,8.018036,-30.084295,12.097845,200.642319,195.820221,0.001700,95.190956,94.799988,94.269028,-0.530960
23,T5d,1.023627,47.667988,2.950939,3.727723,2.764107,-27.635370,22.481050,214.180344,197.804291,0.000000,51.212357,47.667988,45.854462,-1.813526
24,T1,1.020959,-12.163045,2.950939,2.667971,-0.088831,-25.647911,14.108492,213.052826,201.656219,1.000000,-0.088831,-12.163045,-30.276686,-18.113641
25,T2,0.980760,32.819340,2.950939,2.591150,0.520927,-25.645775,10.000000,202.204056,209.773987,0.250178,28.605873,32.819340,49.888451,17.069111
26,T2a,0.993488,-11.756663,2.950939,3.536882,0.271183,-25.269245,20.310852,199.323135,211.670471,0.000000,-4.267939,-11.756663,10.627021,22.383684
27,T3,0.953804,-7.604235,2.950939,5.666142,-9.601215,-17.846237,24.805998,202.139740,194.356049,0.000000,-9.450476,-7.604235,27.322548,34.926783
28,C2,0.951122,-1.837346,2.950939,1.465345,-1.912976,-22.894419,24.451620,203.302048,210.889374,0.000000,-2.090254,-1.837346,11.503219,13.340565
29,C3,0.966047,7.351481,2.950939,3.505314,1.450342,-26.651699,18.645142,216.461502,207.484268,0.224567,8.223495,7.351481,16.997852,9.646371
30,Lawf1,0.951405,-23.097494,2.950939,3.668411,-0.646520,-25.513130,10.495201,200.871811,200.171310,1.000000,-0.646520,-23.097494,4.144987,27.242481
31,Lawf2,0.993660,-2.360308,2.950939,0.192205,-1.913110,-23.294603,10.000000,199.331177,201.437592,0.839432,-1.445758,-2.360308,-2.972557,-0.612248
32,Dm3v,1.005517,26.766462,2.950939,6.041574,3.551074,-28.488268,10.204861,201.820786,183.884811,0.000000,28.434971,26.766462,27.045864,0.279402
33,Lai,0.962850,-50.840107,2.950939,5.329750,3.372941,-27.890400,10.152623,207.171890,191.163788,1.000000,3.372941,-50.840107,-59.532841,-8.692734
34,Mi10,1.021145,-12.973944,2.950939,2.109243,-0.639653,-24.069857,12.948616,210.663284,200.063446,0.981342,-0.351933,-12.973944,-2.573975,10.399968
35,Mi13,0.961892,-3.834760,2.950939,2.465600,-0.466040,-24.928461,17.431299,207.598526,199.808014,0.118743,-0.249450,-3.834760,-5.639582,-1.804822
36,Mi14,0.958228,11.595695,2.950939,3.375590,3.428206,-27.115284,16.327587,204.013504,201.238052,0.665807,13.361177,11.595695,35.978767,24.383073
37,Mi15,0.990687,-13.572597,2.950939,2.810899,-0.598480,-24.707266,18.456114,208.986618,190.486298,0.930883,-6.541863,-13.572597,-20.449568,-6.876971
38,Mi2,0.983253,5.477238,2.950939,2.985357,0.974732,-25.876198,10.000000,196.707809,202.525787,0.000000,5.680261,5.477238,8.828293,3.351055
39,Tm16,0.983575,-8.995445,2.950939,5.192409,0.676072,-25.927740,17.689285,203.236832,212.707199,0.689836,-0.679598,-8.995445,-13.123078,-4.127633
40,Tm20,1.025426,-3.693118,2.950939,5.644549,-2.981251,-23.152227,29.258169,201.364868,211.353256,0.078913,-5.397450,-3.693118,-11.424438,-7.731319
41,Tm21,0.970030,19.856894,2.950939,6.499870,-3.101495,-23.033627,20.381626,220.819000,215.825867,0.774181,-1.901304,19.856894,43.289627,23.432734
42,Tm27,0.956703,-6.221990,2.950939,4.065005,2.867956,-27.428392,19.509735,192.198471,187.969528,0.000000,-2.394053,-6.221990,-5.268140,0.953850
43,Tm5a,1.026154,-27.977762,2.950939,8.721620,5.249269,-30.780176,10.933102,201.101334,197.847900,0.393273,-36.074837,-27.977762,-36.988621,-9.010859
44,Tm5b,0.959462,-20.490969,2.950939,6.582574,0.985030,-26.283209,15.052114,205.456451,212.035233,0.732282,-15.662619,-20.490969,-21.401722,-0.910753
45,Tm5c,0.951630,37.371490,2.950939,7.337392,6.057290,-30.868402,18.686611,208.047928,194.785477,0.084837,43.203804,37.371490,43.766541,6.395050
46,Tm5f,0.977877,19.106272,2.950939,4.223398,-0.387162,-26.638252,10.516514,212.557602,204.544037,0.788652,9.352787,19.106272,11.284562,-7.821710
47,TmY10,1.029011,6.086565,2.950939,7.631810,-1.156650,-24.773815,10.000000,198.414536,199.901871,0.625009,4.643807,6.086565,5.253646,-0.832919
48,TmY11,1.004676,34.102051,2.950939,5.810735,1.781949,-26.930916,11.024377,204.313293,201.316040,0.000000,39.780132,34.102051,39.663597,5.561546
49,TmY14,0.997601,30.034550,2.950939,2.638565,-3.152694,-23.776218,23.350121,214.624207,212.195511,1.000000,-3.152694,30.034550,58.166374,28.131824
50,TmY15,1.029190,-4.503196,2.950939,1.305771,-7.670113,-17.934780,18.013700,206.365143,215.768768,0.903759,-2.880100,-4.503196,-6.895364,-2.392168
51,TmY3,1.020754,-3.725770,2.950939,5.646966,-0.573242,-25.400545,10.000000,190.687485,196.021103,0.344013,-8.305488,-3.725770,23.610796,27.336566
52,TmY4,1.044090,72.324158,2.950939,8.806499,5.237189,-31.161247,14.033862,198.492111,194.019409,0.000000,72.467224,72.324158,74.535454,2.211296
53,TmY5a,0.996111,30.624889,2.950939,6.925374,-0.203978,-29.167206,10.000000,188.619095,221.697952,1.000000,-0.203978,30.624889,43.720135,13.095245
54,TmY9q,1.034884,8.158637,2.950939,0.236173,-1.101539,-23.667965,10.361840,193.854126,213.962067,0.867393,4.530741,8.158637,7.253250,-0.905387
55,TmY9q__perp,1.034511,5.076518,2.950939,1.972008,-3.668849,-21.470863,24.251144,218.109390,205.065125,0.754137,4.448895,5.076518,6.630045,1.553527
