cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.981277,-12.707598,2.865905,3.222239,-32.640587,-17.442009,10.000000,199.695801,207.271500,0.000000,-12.787003,-12.707598,7.100884,19.808482
1,R7,1.031415,-34.633041,2.865905,3.620319,-34.633087,-15.434909,35.758801,199.637711,204.284958,1.000000,-34.633087,-34.633041,-24.002851,10.630190
2,R8,1.026053,-17.414345,2.865905,0.100000,-17.414297,-32.424809,50.958942,178.880615,136.872452,1.000000,-17.414297,-17.414345,-7.131613,10.282732
3,L1,1.477142,-18.167635,2.865905,1.080779,-0.507997,-49.956760,10.000000,231.107971,239.055893,0.255970,-16.909121,-18.167635,-96.245644,-78.078009
4,L2,2.000000,-47.733402,2.865905,2.125209,-17.397072,-32.130623,10.000000,203.342865,181.041885,0.240348,-45.495735,-47.733402,-177.196808,-129.463406
5,L3,0.759259,-29.051247,2.865905,1.286431,-19.959450,-30.100922,46.078777,227.178894,162.952789,0.331026,-28.696276,-29.051247,-80.756470,-51.705223
6,L4,0.500000,-25.367964,2.865905,0.305611,-25.213762,-25.062103,10.000000,271.983765,297.642670,0.470028,-25.284876,-25.367964,-26.126999,-0.759035
7,L5,1.412474,-24.230793,2.865905,0.463658,-23.001747,-27.215515,21.831734,176.516266,259.400757,0.957732,-24.820919,-24.230793,-6.771535,17.459258
8,Mi1,2.000000,-27.643173,2.865905,2.185241,-17.951868,-32.260124,41.763752,246.361313,219.799835,0.780377,-28.321091,-27.643173,6.613993,34.257166
9,Tm3,2.000000,-24.989431,2.865905,0.100000,-23.420744,-26.643690,30.303661,122.460678,100.000000,0.912440,-25.574028,-24.989431,6.386456,31.375888
10,Mi4,1.090913,-21.411053,2.865905,2.838825,-21.566391,-27.949209,45.926155,221.185577,277.361389,0.980690,-21.790905,-21.411053,-3.852069,17.558984
11,Mi9,1.453504,-24.766144,2.865905,7.465556,-17.113003,-32.970211,10.000000,204.752121,196.734024,0.002824,-23.657900,-24.766144,-49.910458,-25.144314
12,T4a,1.190359,-16.845369,2.865905,0.252024,-16.430450,-33.478733,41.554352,233.462387,102.858490,0.776793,-17.243589,-16.845369,11.810319,28.655688
13,T4b,1.139417,-26.623388,2.865905,5.596352,-25.802900,-23.772797,32.175671,228.455750,101.223663,0.700545,-27.114000,-26.623388,2.593340,29.216729
14,T4c,1.105957,-31.628466,2.865905,0.100000,-31.307119,-18.625631,34.275913,233.459686,100.000000,0.707912,-32.091019,-31.628466,-3.890905,27.737561
15,T4d,1.000833,-24.871763,2.865905,4.659990,-24.792973,-25.358320,39.292927,249.510269,100.000000,0.838701,-25.142166,-24.871763,-1.391018,23.480745
16,Tm1,2.000000,-24.774498,2.865905,0.695369,-24.907837,-25.054789,54.052444,266.929382,119.737350,1.000000,-24.907837,-24.774498,-22.916292,1.858206
