,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.851555,,,3.197162,6.408618,5.857331,6.417861,,,,,,,,,,,,,,,,,,0.100000,,,,1.788396,0.100000,,,,2.129319,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.144420,7.509926,,6.457535,,,0.100000,,0.100000,3.750689,,,,,,,,,,,,,,,,,,0.100000,0.963512,,,0.958783,1.621883,,,3.093589,1.550624,,1.990998,,0.241994,1.577207,2.704270,2.116198,0.100000,,,,,,,,,
R8,,1.059506,0.808686,4.342893,4.326119,3.965725,,0.100000,0.100000,,0.100000,4.086572,,,,,,,,,,,,,0.457451,,,,2.949779,0.100000,2.144304,0.100000,,,3.518352,,0.448736,0.100000,1.166085,,2.171871,2.208634,,,7.012284,5.079113,,1.033411,,1.555814,,,,,0.963364,
L1,0.100000,0.100000,1.099978,0.100000,0.100000,0.100000,0.100000,9.877295,0.836185,4.030023,7.085865,,,,,,0.100000,0.100000,,,,,,,2.805140,10.000000,5.010398,,0.100000,7.731860,,3.075130,,1.046792,,,,0.100000,0.699422,,,,10.000000,,,,,,,,,10.000000,,,,
L2,3.300169,,1.039630,0.181424,1.141839,2.486252,8.371413,0.100000,4.407985,0.100000,0.111115,3.184824,,,,,0.792986,0.530041,4.255902,,,,,,0.100000,0.100000,0.271950,,1.980558,3.422316,,,,1.281626,,1.699051,0.554047,,0.382326,,1.403024,,,,1.791250,,,,,,,0.632322,,,,
L3,,2.469230,1.859023,2.051094,1.899422,,,,1.179793,,0.100000,1.133208,,,,,1.651029,0.100000,1.843339,1.964031,,,,,0.102922,,,,2.333073,0.908597,0.100000,,0.586109,,0.362824,1.145482,,0.987556,1.048904,0.451293,0.250665,1.022564,0.970550,0.100000,0.100000,1.903251,0.613630,0.100000,,,,,1.025983,,0.115477,0.600428
L4,0.959860,,,0.100000,6.227513,0.818964,0.331430,3.454845,4.494301,,,1.606378,,,,,4.639476,4.163205,4.007104,5.450104,,,,,,7.252728,,,,0.100000,0.100000,1.568091,,,,3.556218,0.100000,,,,,,1.930683,,,,,,,,,2.359636,,,,
L5,,,,0.165214,0.100000,,,9.033194,0.549047,0.100000,0.878200,2.997467,,,,,0.100000,0.341481,0.100000,,,,,,10.000000,0.100000,0.100000,,0.100000,0.554160,0.518494,0.535927,,0.100000,0.100000,4.449055,0.100000,5.130863,3.342541,,3.556528,0.100000,0.487437,,4.672646,,,,0.748862,1.076532,0.857598,0.185047,,2.955733,,
Mi1,,5.185957,0.110856,1.646715,0.909840,,,7.280399,9.270648,5.160610,2.523399,0.314185,0.932626,0.974568,1.240715,2.257253,1.207541,0.100000,0.100000,,,,,,1.780965,2.545095,1.553077,1.221532,3.808668,0.970985,3.038586,0.108258,0.100000,,0.100000,0.100000,0.100000,0.107050,0.100000,,0.890186,3.076958,0.525144,,,2.353140,,0.465612,0.966842,0.383158,1.633765,2.269952,0.284857,0.101298,0.100000,1.769289
Tm3,,,,2.274941,4.500481,,,,6.361257,2.864620,1.174843,0.100000,1.048446,0.938604,0.741031,1.480151,,,0.100000,,,1.021619,,1.035196,,2.397433,0.927074,2.259858,0.100000,0.577014,0.100000,1.289156,,,5.946900,0.100000,0.100000,,,0.393593,,,0.921672,,,,0.100000,,1.418064,0.512630,2.078713,1.648169,,0.341848,,
