,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.100000,,,1.179295,1.198376,0.100000,0.100000,,,,,,,,,,,,,,,,,,0.961746,,,,9.391983,4.034051,,,,1.053435,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.100000,2.510425,,0.100000,,,0.502447,,0.522028,0.556112,,,,,,,,,,,,,,,,,,4.386651,0.201247,,,0.556318,0.100000,,,0.182522,0.464141,,8.918913,,0.100000,2.258177,2.955877,9.574606,3.202987,,,,,,,,,
R8,,0.652144,0.100000,3.519300,0.100000,0.100000,,0.100000,0.100000,,0.100000,4.801847,,,,,,,,,,,,,7.218659,,,,0.104287,6.156612,4.311992,10.000000,,,1.393624,,0.100000,2.310004,0.100000,,8.505740,3.663957,,,3.842864,6.198140,,10.000000,,9.419985,,,,,1.016650,
L1,7.446839,10.000000,10.000000,4.206808,0.276707,0.100000,3.573015,2.884698,3.016722,1.801385,1.660465,,,,,,1.419828,7.008984,,,,,,,9.986888,0.100000,0.100000,,6.040798,1.657551,,1.662727,,0.100000,,,,8.761787,0.100000,,,,1.904520,,,,,,,,,0.100000,,,,
L2,0.100000,,0.244773,5.354641,9.116019,0.100000,7.046959,0.131015,0.100000,1.359925,0.100000,10.000000,,,,,1.761692,0.104354,2.038846,,,,,,2.549175,5.629147,10.000000,,1.399054,1.629341,,,,7.891935,,0.100000,0.100000,,8.876936,,4.018180,,,,0.114707,,,,,,,0.850160,,,,
L3,,9.037338,1.775286,0.100000,0.145622,,,,0.100000,,0.100000,3.558038,,,,,0.100000,0.100000,0.126677,3.046774,,,,,4.719680,,,,0.100000,1.064440,0.790979,,9.031239,,0.100000,7.591291,,2.772606,2.158161,0.100000,2.909833,0.999636,0.100000,2.363232,7.948051,0.124238,4.638594,0.100000,,,,,1.040269,,6.008123,8.755153
L4,0.100000,,,0.100000,2.109698,0.100000,0.100081,1.661368,0.100000,,,0.100000,,,,,0.117567,0.155600,5.136492,0.100000,,,,,,3.015038,,,,9.251204,9.404347,3.484251,,,,6.469408,1.855748,,,,,,2.549487,,,,,,,,,0.647544,,,,
L5,,,,0.124311,0.309014,,,5.832986,1.751824,0.844288,5.342035,0.226888,,,,,0.100000,0.100000,1.593773,,,,,,6.285976,2.074124,3.045977,,4.796969,4.963780,8.418471,3.521786,,5.660994,0.100000,0.672011,5.982179,0.100000,0.100000,,1.070042,7.702595,0.131952,,0.142483,,,,0.100001,3.673604,2.325510,2.165756,,0.100000,,
Mi1,,5.036310,0.255878,0.347592,3.824973,,,2.036452,0.318862,2.734467,5.800093,0.850012,1.697676,1.792733,4.417356,2.567050,6.353383,2.950570,0.247610,,,,,,1.636781,0.955736,5.996421,4.405083,4.207861,5.755358,2.171632,2.333763,0.100000,,3.098677,3.041095,2.449427,4.722738,0.100000,,3.790750,5.330722,5.412013,,,10.000000,,2.586930,1.043329,9.727644,3.256120,3.992293,3.459298,3.032742,5.917489,1.265785
Tm3,,,,0.100000,8.243404,,,,1.898424,2.177131,5.618723,0.100000,1.162712,1.663147,8.943669,1.981962,,,0.100000,,,1.010484,,1.000166,,0.100000,5.465108,5.137882,0.121877,3.085989,0.676904,1.894707,,,0.100000,0.253972,0.100000,,,1.404465,,,2.828967,,,,10.000000,,10.000000,4.349736,0.100000,5.104187,,4.011535,,
Mi4,,,,,4.108717,0.100000,,0.100000,10.000000,0.100000,10.000000,4.721581,0.100000,0.100000,9.927072,0.893413,1.478122,10.000000,1.002905,0.100000,,,,,1.468333,,4.964097,,0.592400,10.000000,0.356346,2.333696,4.169210,,9.437417,,0.217244,,0.100000,1.969009,4.348726,,1.752720,10.000000,3.641190,0.100000,0.100000,7.804807,1.148201,,7.816937,0.100000,0.953802,2.579345,,
Mi9,,,,,,0.100000,1.220167,,4.728319,5.166108,2.430420,,1.799820,1.507442,1.375518,3.100701,0.483507,5.750239,0.100000,0.100000,,,,,,0.151705,3.390523,4.370101,3.626769,,0.341173,0.100000,8.736209,,0.100000,,1.420057,2.613290,,8.240515,7.069369,6.683856,0.100000,7.911714,1.675786,,0.979350,,3.060761,0.976052,,8.530137,6.792635,3.330130,0.100000,
T4a,,,,,,,,,,,,0.100000,2.291081,0.182586,0.106731,1.042736,,,,,0.100000,,,,,,,,,2.398981,,,,,,1.129779,,,,,,,0.100000,,,,,,,3.656054,,,,,3.561756,10.000000
T4b,,,,,,,,,0.581220,,0.238118,0.100000,9.756166,1.345606,,1.039222,,,,,,0.100000,,,,,,,,,,,,,,0.100000,,,,,,,2.485026,,,,,,1.459209,2.818085,0.309189,,,,,
T4c,,,,,,,,,,,,8.860691,,,0.100000,,,,,,,,0.129482,0.100595,,8.209748,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.350993,,7.686099,0.289457,,
T4d,,,,,,,,,2.204973,,,,,,0.960651,0.935854,,,,,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,2.041434,4.684841,,
Tm1,,,,,4.389656,,,1.331219,0.100000,2.670265,0.100000,0.499913,,,0.959342,,0.407728,6.781841,0.100000,0.100000,0.154390,2.408237,10.000000,5.604992,1.168281,0.539459,0.100000,0.100000,0.207525,5.216324,,1.725704,3.516332,,0.100000,6.790505,,0.100000,2.115997,10.000000,0.498811,5.145379,9.389813,10.000000,,,3.053784,1.092897,,4.720324,,1.514632,0.500648,8.587457,0.100000,2.474273
Tm2,,,,3.340248,2.752200,,,1.453117,0.100000,0.178554,0.556191,0.100000,0.170398,,10.000000,,0.531847,,2.864777,0.148144,1.232086,0.750749,6.210776,0.735352,1.383401,2.337647,0.100000,0.100000,,4.455632,0.100000,0.810488,0.100000,,,8.422324,,,0.121760,,,4.274375,0.100000,,,,,,0.100000,8.041588,0.100000,1.201499,0.890671,7.358583,4.282124,0.392515
Tm4,,,,,10.000000,,,,0.100001,2.773459,0.299120,,,,,,0.556094,8.059004,0.503667,,0.237268,1.070700,10.000000,7.166584,8.282193,0.145790,0.100000,0.100000,0.615784,1.168581,,0.100000,,,8.568311,10.000000,4.037926,,0.100000,,,0.100000,0.551686,,,,,,1.255571,0.100000,1.884348,2.094442,,1.639598,,2.682715
Tm9,,,,,,0.100000,,,,,0.100000,1.814499,,,,,0.765247,3.288974,5.226540,0.404493,0.109033,4.359330,0.100000,3.450200,,1.797536,0.100000,,,,,,3.671841,,,,,,,,0.743961,0.716984,,,,0.100000,0.625468,,,0.100000,1.567236,,0.290618,,7.134956,0.100000
T5a,,,,,,,,,,,,,0.141463,,,,,0.163521,,,1.955486,0.782510,,,,0.109547,,,,,,,,,,,,,,,,,0.100523,,,,,,,0.150996,,,,0.424793,0.339757,0.929634
T5b,,,,,,,,,,,,,,0.750622,,,,,,,2.763031,0.195083,,,,9.483783,,,,,,,,,,,,,,,,,,,,,,,0.461395,7.939567,0.100000,,,4.505705,,
T5c,,,,,,,,,,,,,,,10.000000,,,,,,,0.974440,3.567525,0.100000,,0.801050,,,,,,,,,,,,,,,,,,,,,,,,0.432809,3.761751,,5.715326,1.538007,,
T5d,,,,,,,,,,,,,,,9.580531,1.005163,,,,,,,,0.291124,,3.346629,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.170685,,5.258941,5.148306,,
T1,0.284284,0.188257,0.100000,,2.307956,0.100000,,1.988495,,,,0.100000,,,,,3.007399,0.519272,1.501066,,,,,,,,,,,,,,,5.332093,,,,,,,0.100000,,,,,,,,,,,,0.950275,,,
T2,,,,,,,,0.100000,2.190345,0.194208,,8.977533,,,,,0.100000,0.129515,0.100000,,,,,,,10.000000,2.205424,0.100000,,,,0.199497,,,,,10.000000,,,,,0.100000,0.100000,,4.986881,1.273303,,,1.795458,10.000000,0.738302,0.773230,,2.621694,0.954764,0.124417
T2a,,,,,,,,,3.053473,2.610816,,,,,,,9.900487,,6.159256,,,,,,,1.832116,0.100000,0.100000,0.203261,,,10.000000,0.100000,,0.100000,0.100000,,,,,1.503468,1.543625,,9.358736,0.100000,,8.487957,,,1.112903,2.880441,,6.160531,1.525264,1.919314,10.000000
T3,,,,,,,,,,1.793857,,,,,,0.994717,0.954535,,,,,,,,,0.100000,0.100000,3.196902,,3.201638,,0.130338,,,,,,,4.694556,,,6.691010,,,,,1.715749,,,,,,,10.000000,,0.100000
C2,3.449724,10.000000,0.100000,1.823043,4.243413,0.100000,8.399553,1.242111,1.188648,,0.225327,,,,,,1.474983,,,0.337483,,,,,4.845946,0.100000,7.377013,0.100826,1.295844,0.100000,,,,3.263939,,,,0.100000,6.252900,0.100000,,,0.100000,,,,,,,,,,,,,
C3,4.771605,,,0.847431,0.394459,0.100000,1.186407,0.799143,5.362280,4.531970,1.119507,0.100000,0.100000,0.100000,10.000000,0.898942,1.239996,10.000000,6.928210,5.174563,,,,,2.039888,4.076666,0.100000,0.100000,3.865227,,,,,0.412946,,3.234473,,0.850474,8.766206,,0.283986,3.358382,5.533694,,,,,,,0.100000,,,,,,
